840	324.715
841	324.707
842	324.7
843	324.692
844	324.685
845	324.678
846	324.671
847	324.663
848	324.656
849	324.65
850	324.643
851	324.636
852	324.629
853	324.623
854	324.616
855	324.609
856	324.603
857	324.597
858	324.59
859	324.584
860	324.578
861	324.572
862	324.566
863	324.559
864	324.553
865	324.548
866	324.542
867	324.536
868	324.53
869	324.524
870	324.518
871	324.513
872	324.507
873	324.502
874	324.496
875	324.49
876	324.485
877	324.48
878	324.474
879	324.469
880	324.464
881	324.458
882	324.453
883	324.448
884	324.443
885	324.437
886	324.432
887	324.427
888	324.422
889	324.417
890	324.412
891	324.407
892	324.402
893	324.397
894	324.392
895	324.388
896	324.383
897	324.378
898	324.373
899	324.368
900	324.364
901	324.359
902	324.354
903	324.35
904	324.345
905	324.34
906	324.336
907	324.331
908	324.327
909	324.322
910	324.318
911	324.313
912	324.309
913	324.304
914	324.3
915	324.295
916	324.291
917	324.287
918	324.282
919	324.278
920	324.274
921	324.269
922	324.265
923	324.261
924	324.256
925	324.252
926	324.248
